Education,Gender,LoanAmount,Loan_ID,Loan_Status,Married,Self_Employed,Singleton,Small_Family,Large_Family,Total_Income,Debt_Income_Ratio,Very_Short_Term,Short_Term,Long_Term,Very_Long_Term,Credit_History_Bad,Credit_History_Good,Credit_History_Unknown,rural,semi_urban,urban
1,1.0,0.24746743849493488,LP001633,0.0,1.0,0.0,1,0,0,0.1534477990899721,0.1282078930342894,0,0,0,1,1,0,0,0,0,1
1,1.0,0.08393632416787265,LP001634,0.0,0.0,0.0,0,0,0,0.06959702355514216,0.18319551691617392,0,0,0,1,0,0,1,1,0,0
1,1.0,0.09261939218523878,LP001636,1.0,1.0,0.0,0,0,0,0.039694311068654314,0.10332613493017746,0,0,1,0,0,1,0,0,1,0
1,1.0,0.36324167872648333,LP001637,0.0,1.0,0.0,1,0,0,0.40730033434726864,0.23368391367097432,0,0,0,1,0,1,0,0,1,0
1,0.0,0.14327062228654125,LP001639,1.0,1.0,0.0,0,0,0,0.027439101033208478,0.04616849974840055,0,0,0,1,0,1,0,0,1,0
1,1.0,0.16063675832127353,LP001640,1.0,1.0,1.0,0,0,0,0.5336358380049775,0.6910232909208541,0,0,0,1,0,1,0,0,1,0
1,1.0,0.0824891461649783,LP001641,0.0,1.0,1.0,1,0,0,0.009251112395987833,0.04507224498598232,0,0,1,0,1,0,0,1,0,0
1,1.0,0.07091172214182344,LP001643,1.0,1.0,0.0,0,0,0,0.038701324819628444,0.13231280628825118,0,0,0,1,0,0,1,1,0,0
1,1.0,0.2301013024602026,LP001644,1.0,1.0,1.0,0,0,0,0.05691445234922949,0.049993838380726456,0,0,0,1,0,1,0,1,0,0
1,1.0,0.2590448625180897,LP001647,1.0,1.0,0.0,0,0,0,0.09912265265592397,0.07732438893451837,0,0,1,0,0,1,0,1,0,0
0,1.0,0.056439942112879886,LP001653,1.0,0.0,0.0,0,0,0,0.04327660323286156,0.17855024800517574,0,0,0,1,0,1,0,1,0,0
1,1.0,0.22431259044862517,LP001656,0.0,0.0,0.0,0,0,0,0.13270821287614068,0.12304002272284963,0,0,0,1,0,1,0,0,1,0
0,1.0,0.21852387843704776,LP001657,0.0,1.0,0.0,0,0,0,0.05770632745921215,0.054206653008410606,0,0,0,1,0,1,0,0,0,1
1,1.0,0.09696092619392185,LP001658,1.0,0.0,0.0,0,0,0,0.030367781995525277,0.07954893703960138,0,0,0,1,0,1,0,0,1,0
1,1.0,0.16063675832127353,LP001664,1.0,0.0,0.0,0,0,0,0.03455340757686216,0.04880849687297822,0,0,0,1,0,1,0,1,0,0
1,1.0,0.23299565846599132,LP001665,0.0,1.0,0.0,1,0,0,0.05362125744739687,0.0461911225564196,0,0,0,1,0,1,0,0,1,0
1,1.0,0.2575976845151954,LP001666,1.0,0.0,0.0,0,0,0,0.13375147690992734,0.10643406498992641,0,0,0,1,0,1,0,1,0,0
0,0.0,0.16063675832127353,LP001669,1.0,0.0,0.0,0,0,0,0.035571532718268434,0.05011861117101575,0,0,0,0,0,1,0,0,0,1
1,0.0,0.15050651230101303,LP001671,1.0,1.0,0.0,0,0,0,0.06020764725106212,0.0880642618720908,0,0,0,1,0,0,1,0,1,0
1,1.0,0.10709117221418235,LP001673,0.0,0.0,1.0,0,0,0,0.12013876668593981,0.23825125821379117,0,0,0,1,0,1,0,0,0,1
0,1.0,0.11722141823444283,LP001674,1.0,1.0,0.0,1,0,0,0.04597903416375475,0.09100711667026094,0,0,0,1,0,1,0,0,1,0
1,1.0,0.2272069464544139,LP001677,1.0,0.0,0.0,0,1,0,0.043754242188089196,0.03858305769985268,0,0,0,1,1,0,0,0,1,0
0,1.0,0.16931982633863965,LP001682,0.0,1.0,0.0,0,0,1,0.032052087785012194,0.04251517298746111,0,0,1,0,0,1,0,0,0,1
0,1.0,0.18234442836468887,LP001688,1.0,1.0,0.0,1,0,0,0.0394806304834209,0.04691251527568112,0,0,0,1,0,1,0,0,0,1
0,1.0,0.16642547033285093,LP001691,1.0,1.0,0.0,0,1,0,0.031109379320747126,0.04233305738554544,0,0,0,1,0,1,0,0,1,0
0,0.0,0.16063675832127353,LP001692,1.0,0.0,0.0,0,0,0,0.03728097740013575,0.052318309251671344,0,0,0,1,0,1,0,0,1,0
1,0.0,0.10274963820549927,LP001693,1.0,0.0,0.0,0,0,0,0.02265014203474195,0.05972611602329092,0,0,0,1,0,1,0,0,0,1
0,1.0,0.06657018813314038,LP001698,1.0,0.0,0.0,0,0,0,0.06365167550717715,0.21061422941949146,0,0,0,1,0,1,0,1,0,0
1,1.0,0.0723589001447178,LP001699,1.0,0.0,0.0,0,0,0,0.013034515699238292,0.06257333240734987,0,0,0,1,0,1,0,0,0,1
1,1.0,0.170767004341534,LP001702,0.0,0.0,0.0,0,0,0,0.0248372256718369,0.03325867423785742,0,0,0,1,0,1,0,0,1,0
1,0.0,0.29667149059334297,LP001708,0.0,0.0,0.0,0,0,0,0.10756932049573896,0.0717189449349906,0,0,0,1,0,1,0,0,1,0
1,1.0,0.17221418234442837,LP001711,0.0,1.0,0.0,0,0,1,0.040699866763870385,0.051986737114513695,0,0,0,1,1,0,0,0,1,0
1,1.0,0.3342981186685962,LP001713,1.0,1.0,1.0,1,0,0,0.07975313607682445,0.043996657321544105,0,0,0,1,0,1,0,0,0,1
0,1.0,0.17510853835021709,LP001715,1.0,1.0,1.0,0,0,1,0.05355841021644586,0.06616844445181733,0,0,0,1,0,1,0,1,0,0
1,1.0,0.18523878437047755,LP001716,1.0,1.0,0.0,0,0,0,0.05973000829583448,0.06877401541709104,0,0,0,1,0,1,0,0,0,1
0,1.0,0.1316931982633864,LP001720,1.0,1.0,0.0,0,0,1,0.04262299203097111,0.07482639637696786,0,0,0,1,0,1,0,0,1,0
1,1.0,0.18234442836468887,LP001722,0.0,1.0,0.0,0,0,0,0.0063852786646220365,0.009057580332111279,0,0,0,1,0,1,0,1,0,0
1,1.0,0.17655571635311143,LP001726,1.0,1.0,0.0,0,0,0,0.05103195153221549,0.06254043562648265,0,0,0,1,0,1,0,0,1,0
1,1.0,0.09117221418234443,LP001732,0.0,1.0,0.0,0,1,0,0.04472208954473466,0.11580763424627993,0,0,0,1,1,0,0,0,1,0
1,0.0,0.170767004341534,LP001734,1.0,1.0,0.0,0,1,0,0.0656627868976093,0.08289706723903421,0,0,0,1,0,0,1,0,1,0
1,1.0,0.07380607814761216,LP001736,0.0,1.0,0.0,0,0,0,0.00979159858216647,0.05286823377183524,0,0,0,1,1,0,0,0,0,1
1,1.0,0.1548480463096961,LP001743,1.0,1.0,0.0,0,1,0,0.053847507478820486,0.07682954942627888,0,0,0,1,0,1,0,0,1,0
1,1.0,0.19536903039073805,LP001744,1.0,0.0,0.0,0,0,0,0.054300007541667715,0.05868557256847099,0,0,0,1,0,1,0,0,1,0
1,1.0,0.2402315484804631,LP001749,1.0,1.0,0.0,0,0,0,0.08982126247517534,0.07627098801565052,0,0,0,0,0,1,0,0,1,0
1,1.0,0.17221418234442837,LP001750,1.0,1.0,0.0,0,0,0,0.060433897282485737,0.07579321220616779,0,0,0,1,0,1,0,0,1,0
1,1.0,0.23299565846599132,LP001751,0.0,1.0,0.0,0,0,0,0.022725558711883153,0.01812784635096221,0,0,0,1,0,1,0,1,0,0
0,1.0,0.18668596237337193,LP001754,0.0,1.0,1.0,0,0,0,0.04139118630433143,0.04761793138367197,0,0,0,1,0,1,0,0,0,1
1,1.0,0.29088277858176553,LP001758,1.0,1.0,0.0,0,1,0,0.0817391085748762,0.05445331032995472,0,0,0,1,0,1,0,0,1,0
1,1.0,0.21562952243125905,LP001760,1.0,0.0,0.0,0,0,0,0.04168028356670605,0.03947063110970373,0,0,0,1,0,1,0,0,1,0
1,1.0,0.276410998552822,LP001761,1.0,0.0,1.0,0,0,0,0.062319314211015865,0.04313133491481562,0,0,0,1,0,1,0,1,0,0
1,1.0,0.13748191027496381,LP001765,1.0,1.0,0.0,1,0,0,0.03900299152819327,0.06584371526683368,0,0,0,1,0,1,0,0,1,0
1,1.0,0.04775687409551375,LP001768,1.0,1.0,0.0,0,0,0,0.028582920636516754,0.15274654179118277,0,0,1,0,0,1,0,1,0,0
0,1.0,0.16063675832127353,LP001770,1.0,0.0,0.0,0,0,0,0.05461424369642274,0.07462260081949537,0,0,0,0,0,1,0,1,0,0
1,0.0,0.3921852387843705,LP001776,1.0,0.0,0.0,0,0,0,0.08661605369667412,0.03878508271973875,0,0,0,1,0,1,0,0,1,0
1,1.0,0.18958031837916064,LP001778,1.0,1.0,0.0,1,0,0,0.0438925060961814,0.04942542900274192,0,0,0,1,0,1,0,0,1,0
1,1.0,0.23299565846599132,LP001784,1.0,1.0,0.0,1,0,0,0.06684431483948818,0.05820193076152178,0,0,0,1,0,1,0,1,0,0
1,1.0,0.35600578871201155,LP001786,0.0,1.0,0.0,0,0,0,0.054098896402624504,0.024757386241104167,0,0,0,1,0,0,1,0,0,1
1,0.0,0.16353111432706222,LP001788,1.0,0.0,1.0,0,0,0,0.025402850750395937,0.036115422280516306,0,0,0,1,0,0,1,0,0,1
1,0.0,0.14905933429811866,LP001790,1.0,0.0,0.0,1,0,0,0.02978958747077604,0.047082473273976404,0,0,0,1,0,1,0,1,0,0
1,1.0,0.12590448625180897,LP001792,1.0,1.0,0.0,1,0,0,0.023542572714246212,0.04804426353245633,0,0,0,1,0,1,0,0,1,0
1,1.0,0.16063675832127353,LP001798,1.0,1.0,0.0,0,1,0,0.11786369692551346,0.15601142980375246,0,0,0,1,0,1,0,1,0,0
0,1.0,0.18958031837916064,LP001800,0.0,1.0,0.0,1,0,0,0.03834938032630282,0.043311562278566806,0,0,1,0,0,1,0,0,0,1
1,1.0,0.21128798842257598,LP001806,1.0,0.0,0.0,0,0,0,0.09080167927801101,0.08953786861638852,1,0,0,0,0,1,0,0,0,1
1,1.0,0.14327062228654125,LP001807,1.0,1.0,1.0,0,1,0,0.07677417732974685,0.11670620372367192,0,0,0,1,0,1,0,1,0,0
0,1.0,0.1649782923299566,LP001811,1.0,1.0,0.0,0,0,0,0.08020563613967169,0.10446724911501866,0,0,0,1,0,1,0,0,1,0
1,1.0,0.16063675832127353,LP001813,0.0,0.0,1.0,0,0,0,0.11238341838658589,0.1489594565451801,0,0,1,0,0,1,0,0,0,1
1,1.0,0.14905933429811866,LP001814,1.0,1.0,0.0,0,1,0,0.1038361949772493,0.1491708771065036,0,0,0,1,0,1,0,0,0,1
0,1.0,0.18523878437047755,LP001819,1.0,1.0,0.0,1,0,0,0.06493375901857765,0.07463924731098166,0,0,1,0,0,1,0,0,0,1
1,1.0,0.1649782923299566,LP001824,1.0,1.0,0.0,1,0,0,0.04126549184242942,0.055581562932299586,0,0,0,1,0,1,0,0,1,0
1,1.0,0.11722141823444283,LP001825,1.0,1.0,0.0,0,0,0,0.028092712235098922,0.06031917187836964,0,0,0,1,0,1,0,0,0,1
0,1.0,0.2778581765557164,LP001835,0.0,1.0,0.0,0,0,0,0.05173584051886674,0.034691755799394236,0,0,0,1,1,0,0,0,1,0
1,0.0,0.18668596237337193,LP001836,0.0,0.0,0.0,0,1,0,0.024950350687548705,0.029221479404787577,0,0,0,1,0,1,0,0,0,1
0,1.0,0.13748191027496381,LP001841,1.0,0.0,1.0,0,0,0,0.04157972799718444,0.06966954761865264,0,0,0,1,0,1,0,1,0,0
0,1.0,0.3907380607814761,LP001843,1.0,1.0,0.0,1,0,0,0.10457779230247115,0.0489331951275505,0,0,1,0,0,1,0,0,1,0
1,1.0,0.26483357452966716,LP001844,0.0,0.0,1.0,0,0,0,0.18612835918449433,0.14529194522320465,0,0,0,1,1,0,0,0,0,1
1,0.0,0.35600578871201155,LP001846,1.0,0.0,0.0,0,0,1,0.02062646119811961,0.004488195968488752,0,0,0,1,0,1,0,1,0,0
0,1.0,0.15340086830680175,LP001849,0.0,0.0,0.0,0,0,0,0.057857160813494554,0.08304657246533086,0,0,0,1,1,0,0,1,0,0
1,1.0,0.12301013024602026,LP001854,0.0,1.0,0.0,0,0,1,0.047864451092284876,0.08942410491008954,0,0,0,1,0,1,0,0,0,1
1,1.0,0.426917510853835,LP001859,0.0,1.0,0.0,0,0,0,0.19282787400387139,0.08817449462560867,0,0,0,1,0,1,0,1,0,0
0,1.0,0.17221418234442837,LP001864,0.0,1.0,0.0,0,0,1,0.0438547977576108,0.05579274045719215,0,0,0,1,0,0,1,0,1,0
1,1.0,0.4645441389290883,LP001865,1.0,1.0,0.0,1,0,0,0.11175494607707584,0.041796224047679735,0,0,0,1,0,0,1,0,0,1
1,1.0,0.1808972503617945,LP001868,1.0,0.0,0.0,0,0,0,0.03553382437969783,0.0428561312480084,0,0,0,1,0,1,0,0,1,0
1,0.0,0.21128798842257598,LP001870,0.0,0.0,0.0,1,0,0,0.025629100781819552,0.024611296235747527,1,0,0,0,0,1,0,0,1,0
1,0.0,0.16063675832127353,LP001871,1.0,0.0,0.0,0,0,0,0.07237487116317655,0.09747681690748329,0,0,0,1,0,1,0,1,0,0
1,1.0,0.17221418234442837,LP001872,1.0,0.0,1.0,0,0,0,0.046808617612308,0.05935613004097477,0,0,0,1,0,1,0,0,1,0
1,1.0,0.20549927641099855,LP001875,1.0,0.0,0.0,0,0,0,0.07667362176022524,0.07796488652317167,0,0,0,1,0,1,0,1,0,0
1,1.0,0.2040520984081042,LP001877,1.0,1.0,0.0,0,1,0,0.0584856331230046,0.05988785852922148,0,0,0,1,0,1,0,0,1,0
1,1.0,0.21852387843704776,LP001882,1.0,1.0,0.0,0,0,1,0.05910153598632444,0.05555315937028251,0,0,0,1,1,0,0,0,0,1
1,0.0,0.18234442836468887,LP001883,0.0,0.0,0.0,0,0,0,0.0248372256718369,0.03016318021709439,0,0,0,1,0,1,0,1,0,0
1,0.0,0.11722141823444283,LP001884,1.0,0.0,0.0,1,0,0,0.037632921893461374,0.07668751347854218,0,0,0,1,0,1,0,0,0,1
1,0.0,0.030390738060781478,LP001888,1.0,0.0,0.0,0,0,0,0.022562155911410545,0.1904464093163684,0,0,0,1,0,1,0,0,0,1
1,1.0,0.1837916063675832,LP001891,1.0,1.0,0.0,0,0,0,0.12197390582970914,0.1400912100876581,0,0,0,1,0,1,0,0,0,1
1,1.0,0.16931982633863965,LP001892,1.0,0.0,0.0,0,0,0,0.04082556122577239,0.053267198619797285,0,0,0,1,0,1,0,1,0,0
1,1.0,0.2040520984081042,LP001894,1.0,1.0,0.0,0,0,0,0.042748686492873125,0.04368772913521674,0,0,0,1,0,1,0,0,1,0
1,1.0,0.11722141823444283,LP001896,1.0,1.0,0.0,0,1,0,0.03089569873551371,0.06512831572137158,0,0,0,1,0,1,0,0,1,0
1,1.0,0.15340086830680175,LP001900,1.0,1.0,0.0,1,0,0,0.03959375549913271,0.05852359565311155,0,0,0,1,0,1,0,0,1,0
1,1.0,0.2865412445730825,LP001903,1.0,1.0,0.0,0,0,0,0.07321702405792001,0.04916034542573441,0,0,0,1,0,1,0,0,1,0
1,1.0,0.10274963820549927,LP001904,1.0,1.0,0.0,0,0,0,0.037218130169184745,0.08784505067931854,0,0,0,1,0,1,0,0,0,1
1,1.0,0.61794500723589,LP001907,1.0,1.0,0.0,0,0,0,0.1651750923854295,0.04594031256368302,0,0,0,1,0,1,0,0,1,0
0,0.0,0.16642547033285093,LP001908,1.0,1.0,0.0,0,0,0,0.03340958797355389,0.04519746499057371,0,0,0,1,0,0,1,1,0,0
0,1.0,0.21562952243125905,LP001910,0.0,0.0,1.0,1,0,0,0.06331230046004173,0.060611809796272696,0,0,0,1,1,0,0,0,0,1
1,1.0,0.14905933429811866,LP001914,1.0,1.0,0.0,0,0,0,0.041290630734809826,0.06293901537324009,0,0,0,1,0,1,0,0,1,0
1,1.0,0.09985528219971057,LP001915,1.0,1.0,0.0,0,1,0,0.023188114178335304,0.06280917671737364,0,0,1,0,0,1,0,0,0,1
1,0.0,0.06512301013024602,LP001917,1.0,0.0,0.0,0,0,0,0.02557882299705875,0.10599525555315938,0,0,0,1,0,1,0,0,0,1
1,1.0,0.16931982633863965,LP001922,0.0,1.0,0.0,0,0,0,0.24164760300661153,0.299377676453372,0,0,0,1,0,1,0,1,0,0
1,1.0,0.11577424023154848,LP001924,1.0,0.0,0.0,0,0,0,0.0599436888810679,0.11647156603092372,0,0,0,1,0,1,0,1,0,0
1,0.0,0.13024602026049203,LP001925,0.0,0.0,1.0,0,0,0,0.036137157796827475,0.06565765483168978,0,0,1,0,0,1,0,0,1,0
1,1.0,0.16063675832127353,LP001926,1.0,1.0,0.0,0,0,0,0.05357097966263606,0.07328013802027172,0,0,0,1,0,1,0,1,0,0
1,0.0,0.15340086830680175,LP001931,1.0,0.0,0.0,0,0,0,0.033711254682118705,0.05062493553740706,0,0,0,1,0,1,0,0,1,0
1,1.0,0.2575976845151954,LP001935,1.0,0.0,0.0,0,0,0,0.10138515297016014,0.07970762951797851,0,0,0,1,0,1,0,1,0,0
1,1.0,0.18813314037626627,LP001936,1.0,1.0,0.0,0,0,0,0.05089368762412328,0.05769514213946937,0,0,0,1,0,1,0,1,0,0
1,1.0,0.170767004341534,LP001938,0.0,1.0,0.0,0,1,0,0.037180421830614145,0.04826634108735115,0,0,0,1,1,0,0,0,1,0
1,1.0,0.1808972503617945,LP001940,1.0,1.0,0.0,0,1,0,0.041114658488147014,0.04928720640918762,0,0,0,1,0,1,0,0,0,1
1,0.0,0.1939218523878437,LP001945,0.0,0.0,0.0,0,0,0,0.049963548606048416,0.0545460577809079,0,0,0,1,1,0,0,0,0,1
1,1.0,0.23589001447178004,LP001947,1.0,1.0,0.0,0,0,0,0.053734382463108674,0.045534903782016245,0,0,0,1,0,1,0,0,1,0
1,1.0,0.14616497829232997,LP001949,1.0,1.0,0.0,0,0,1,0.05309334070740843,0.08099672593957692,0,0,0,1,0,1,0,0,0,1
1,1.0,0.276410998552822,LP001953,1.0,1.0,0.0,1,0,0,0.06828980115136127,0.047740996333836536,0,0,0,1,0,1,0,0,1,0
1,0.0,0.18234442836468887,LP001954,1.0,1.0,0.0,1,0,0,0.04052389451720757,0.04810581554165769,0,0,0,1,0,1,0,0,0,1
1,0.0,0.20549927641099855,LP001955,0.0,0.0,0.0,0,0,0,0.07666105231403504,0.0779520328140911,0,0,0,1,0,1,0,1,0,0
1,1.0,0.15050651230101303,LP001963,0.0,1.0,0.0,1,0,0,0.04395535332713241,0.06585544132325409,0,0,0,1,0,1,0,0,0,1
0,1.0,0.12156295224312591,LP001964,0.0,1.0,0.0,0,0,0,0.04137861685814123,0.07982079626009587,0,0,0,1,1,0,0,0,0,1
0,1.0,0.1389290882778582,LP001972,1.0,1.0,0.0,0,0,0,0.04000854722340934,0.06651468005791923,0,0,0,1,0,1,0,0,1,0
1,0.0,0.17800289435600578,LP001974,1.0,0.0,0.0,0,0,0,0.04472208954473466,0.05454153351500774,0,0,0,1,0,1,0,1,0,0
1,1.0,0.12590448625180897,LP001977,1.0,1.0,0.0,1,0,0,0.02496292013373891,0.05032887642872548,0,0,0,1,0,1,0,0,0,1
1,1.0,0.18958031837916064,LP001978,1.0,0.0,0.0,0,0,0,0.06357625883003595,0.07113589451307804,0,0,0,1,0,1,0,1,0,0
0,1.0,0.16931982633863965,LP001990,0.0,0.0,0.0,0,0,0,0.00701375097413208,0.011830309005206568,0,0,0,1,0,1,0,0,0,1
1,0.0,0.18234442836468887,LP001993,1.0,0.0,0.0,0,0,0,0.05010181251414063,0.059061174610020854,0,0,0,1,0,1,0,1,0,0
1,0.0,0.13748191027496381,LP001994,0.0,0.0,0.0,0,0,0,0.03545840770255663,0.060580862958477796,0,0,0,1,1,0,0,0,0,1
1,1.0,0.6816208393632417,LP001996,0.0,0.0,0.0,0,0,0,0.23619246336006436,0.0628356156998059,0,0,0,1,0,1,0,1,0,0
0,1.0,0.25470332850940663,LP001998,1.0,1.0,0.0,0,1,0,0.07824480253400035,0.061459820830103346,0,0,0,1,0,0,1,1,0,0
1,0.0,0.1085383502170767,LP002002,1.0,0.0,0.0,0,0,0,0.01853993313054627,0.04842262546597246,0,0,0,1,0,1,0,0,1,0
0,1.0,0.1476121562952243,LP002004,1.0,0.0,0.0,0,0,0,0.04889514567988135,0.07425583875875014,0,0,0,1,0,1,0,0,1,0
1,0.0,0.06801736613603473,LP002006,1.0,0.0,0.0,0,0,0,0.013386460192563916,0.06791259743060478,0,0,0,1,0,1,0,1,0,0
1,1.0,0.19536903039073805,LP002008,1.0,1.0,1.0,0,1,0,0.054098896402624504,0.05846991589389692,0,1,0,0,0,0,1,1,0,0
1,1.0,0.2170767004341534,LP002024,0.0,1.0,0.0,0,0,0,0.03612458835063727,0.03370754513531439,0,0,0,1,0,1,0,1,0,0
0,1.0,0.1476121562952243,LP002031,1.0,1.0,0.0,1,0,0,0.045212297946152495,0.0691325355979227,0,0,1,0,0,1,0,0,0,1
1,1.0,0.16063675832127353,LP002035,1.0,1.0,0.0,0,1,0,0.028595490082706957,0.04114190209186975,0,0,0,1,0,1,0,0,1,0
1,1.0,0.11432706222865413,LP002036,1.0,1.0,0.0,0,0,0,0.03456597702305236,0.0734801105730586,0,0,0,1,0,0,1,0,0,1
1,0.0,0.14905933429811866,LP002043,1.0,0.0,0.0,1,0,0,0.026383267553231605,0.042386164083921256,0,0,0,1,0,0,1,0,1,0
1,1.0,0.21128798842257598,LP002050,0.0,1.0,1.0,1,0,0,0.10756932049573896,0.1062422172288813,0,0,0,1,0,1,0,1,0,0
1,1.0,0.15340086830680175,LP002051,1.0,1.0,0.0,0,0,0,0.039279519344377685,0.0581016586811188,0,0,0,1,0,1,0,0,1,0
1,1.0,0.16642547033285093,LP002053,1.0,1.0,0.0,0,0,1,0.038827019281530456,0.0519436927379354,0,0,0,1,0,1,0,0,1,0
0,1.0,0.16931982633863965,LP002054,1.0,1.0,0.0,0,1,0,0.047122853767063023,0.06098462675991251,0,0,0,1,0,1,0,1,0,0
1,0.0,0.17800289435600578,LP002055,1.0,0.0,0.0,0,0,0,0.05918952210965585,0.07146568118101439,0,0,0,1,0,0,1,1,0,0
1,1.0,0.4211287988422576,LP002065,1.0,1.0,0.0,0,0,1,0.17041655144674325,0.07806771619581626,0,0,0,1,0,1,0,1,0,0
1,1.0,0.5311143270622286,LP002067,0.0,1.0,1.0,1,0,0,0.1534352296437819,0.051478280619806464,0,0,0,1,1,0,0,1,0,0
1,1.0,0.17510853835021709,LP002068,1.0,0.0,0.0,0,0,0,0.04367882551094799,0.054433403559994036,0,0,0,1,1,0,0,1,0,0
1,1.0,0.2532561505065123,LP002082,1.0,1.0,1.0,0,0,0,0.08215390029915282,0.0651775417014374,0,0,0,1,0,1,0,0,1,0
1,0.0,0.14616497829232997,LP002086,0.0,1.0,0.0,0,0,0,0.067145981548053,0.10072343011743487,0,0,0,1,0,1,0,0,0,1
1,0.0,0.08393632416787265,LP002087,1.0,0.0,0.0,0,0,0,0.01329847406923251,0.05344423021832825,0,0,0,1,0,1,0,0,0,1
1,1.0,0.15629522431259044,LP002097,1.0,0.0,0.0,1,0,0,0.05951632771060107,0.0834923110101027,0,0,0,1,0,1,0,0,0,1
1,1.0,0.1287988422575977,LP002098,1.0,0.0,0.0,0,0,0,0.018766183161969884,0.039150488748443096,0,0,0,1,0,1,0,0,1,0
1,1.0,0.08972503617945007,LP002100,1.0,0.0,0.0,0,0,0,0.017484099650569396,0.058467258153189136,0,0,0,1,0,1,0,0,0,1
1,1.0,0.6960926193921853,LP002101,1.0,1.0,0.0,0,0,0,0.7779858719424823,0.2319026640201045,0,0,1,0,0,1,0,0,0,1
1,1.0,0.2503617945007236,LP002103,1.0,1.0,1.0,1,0,0,0.1285100178486136,0.1054324153310567,0,0,1,0,0,1,0,0,0,1
1,1.0,0.08827785817655572,LP002106,1.0,1.0,1.0,0,0,0,0.10748133437240755,0.25810098893989347,0,0,0,0,0,1,0,0,1,0
1,1.0,0.21852387843704776,LP002110,1.0,1.0,0.0,1,0,0,0.05651223007114307,0.05305423765365538,0,0,0,1,0,1,0,1,0,0
1,1.0,0.24167872648335745,LP002112,1.0,1.0,1.0,0,1,0,0.07111792654415647,0.05932028937204698,0,0,0,1,0,1,0,1,0,0
0,0.0,0.16931982633863965,LP002113,0.0,0.0,0.0,0,0,1,0.0048769451217979334,0.009211620813949906,0,0,0,1,1,0,0,0,0,1
1,0.0,0.08972503617945007,LP002114,1.0,0.0,0.0,0,0,0,0.034163754744965934,0.09474314075091048,0,0,0,1,0,1,0,0,1,0
0,1.0,0.23733719247467439,LP002115,0.0,1.0,0.0,0,0,1,0.0350938937630408,0.028524023280948288,0,0,0,1,0,1,0,1,0,0
1,0.0,0.053545586107091175,LP002116,0.0,0.0,0.0,0,0,0,0.011765001634028004,0.08135882457735981,0,0,0,1,0,1,0,1,0,0
0,1.0,0.21562952243125905,LP002119,1.0,1.0,0.0,1,0,0,0.05456396591166193,0.0520619780903738,0,0,0,1,0,1,0,0,0,1
0,1.0,0.09406657018813314,LP002126,1.0,1.0,0.0,0,0,1,0.02175771135523769,0.06424528906737231,0,0,0,1,0,1,0,0,1,0
1,1.0,0.1678726483357453,LP002128,1.0,1.0,0.0,0,1,0,0.04362854772618718,0.05730774207461722,0,0,0,1,0,1,0,1,0,0
1,1.0,0.21852387843704776,LP002129,1.0,1.0,0.0,0,0,0,0.044181603358556025,0.04115403277981454,0,0,0,1,0,1,0,0,1,0
0,1.0,0.20694645441389292,LP002130,0.0,1.0,0.0,0,0,0,0.06675632871615676,0.06725225020714391,0,0,0,1,1,0,0,1,0,0
0,1.0,0.16931982633863965,LP002131,1.0,1.0,0.0,0,1,0,0.047877020538475076,0.061908869650944276,0,0,0,1,0,1,0,0,0,1
1,1.0,0.361794500723589,LP002137,1.0,1.0,0.0,0,0,0,0.11908293320596294,0.0628252023550708,0,0,0,1,0,0,1,0,1,0
1,1.0,0.2575976845151954,LP002138,1.0,1.0,0.0,0,0,0,0.09342869353176299,0.073137597031088,0,0,0,1,0,1,0,1,0,0
1,1.0,0.31693198263386396,LP002139,1.0,1.0,0.0,0,0,0,0.09604313833932476,0.05834364323575816,0,0,0,1,0,1,0,0,1,0
1,1.0,0.43270622286541244,LP002140,0.0,0.0,0.0,0,0,0,0.14423439503255486,0.062420704161053525,0,0,0,1,0,1,0,1,0,0
1,1.0,0.12445730824891461,LP002141,1.0,1.0,0.0,0,0,1,0.04156715855099424,0.0780472855634882,0,0,0,1,0,1,0,1,0,0
1,0.0,0.1389290882778582,LP002142,0.0,1.0,1.0,0,0,0,0.051006812639835086,0.08268893065097509,0,0,0,1,1,0,0,1,0,0
1,0.0,0.17510853835021709,LP002143,1.0,1.0,0.0,0,0,0,0.01867819703863848,0.02473747947114348,0,0,0,1,0,1,0,0,1,0
1,0.0,0.1548480463096961,LP002144,1.0,0.0,0.0,0,0,0,0.02980215691696624,0.04482126523540041,0,0,1,0,0,1,0,0,0,1
1,1.0,0.22575976845151954,LP002149,1.0,1.0,0.0,0,1,0,0.12642348978104026,0.11629776305213012,0,0,0,1,0,1,0,1,0,0
1,1.0,0.08393632416787265,LP002151,0.0,1.0,0.0,1,0,0,0.03058146258075869,0.09327633988779416,0,0,0,1,0,1,0,0,0,1
0,1.0,0.1316931982633864,LP002158,0.0,1.0,0.0,0,0,0,0.04052389451720757,0.07158507655811948,0,0,0,1,1,0,0,0,0,1
1,1.0,0.276410998552822,LP002160,1.0,1.0,0.0,0,0,1,0.08662862314286432,0.06189993530299764,0,0,0,1,0,1,0,0,1,0
1,0.0,0.10419681620839363,LP002161,0.0,0.0,0.0,1,0,0,0.04124035295004902,0.09419404308341121,0,0,0,1,0,1,0,0,1,0
1,1.0,0.32850940665701883,LP002170,1.0,1.0,0.0,0,1,0,0.09081424872420121,0.05230131258155661,0,0,0,1,0,1,0,0,1,0
